Age,Gender,Neuter_status,Breed_group,Weaning_age,Outdoors,Other_cats,Activity_level,Contact_people,Aggression_stranger,Aggression_owner,Aggression_cats,Shyness_novel,Shyness_strangers,Grooming,Wool_sucking,Behaviour_problem
1.0027,1,1,RAG,5,3,1,3,4,1,1,1,1,1,3.0,2.0,1.0
0.5397,2,1,HCS,2,2,1,4,2,1,2,1,3,4,2.0,4.0,1.0
4.4986,1,1,SBI,4,4,1,3,3,1,1,2,3,3,3.0,0.0,1.0
3.1507,2,1,SBI,4,3,1,4,3,1,1,2,3,3,3.0,5.0,2.0
0.5479,1,0,ABY,3,0,0,4,4,1,1,1,1,1,1.0,4.0,1.0
1.4548,1,1,SBI,4,1,1,3,3,1,2,3,2,2,3.0,0.0,2.0
8.6329,2,1,HCS,4,3,1,3,5,2,1,4,2,2,2.0,2.0,0.0
3.3836,1,1,ABY,6,4,1,5,3,1,1,1,4,4,4.0,0.0,2.0
7.5452,2,1,HCS,2,5,0,3,3,1,1,3,2,2,2.0,0.0,1.0
0.9205,2,0,RAG,4,5,1,5,4,1,1,1,2,2,3.0,0.0,1.0
0.5452,1,0,SIB,2,2,1,4,5,1,1,1,1,1,1.0,0.0,1.0
2.6384,2,1,HCS,2,1,1,4,4,1,2,3,3,2,4.0,5.0,0.0
1.9205,1,1,MCO,5,5,1,3,3,1,1,1,3,4,1.0,0.0,2.0
7.7753,2,1,SIB,4,1,1,1,2,1,1,1,4,4,1.0,1.0,1.0
4.1671,2,1,SIB,4,1,1,4,4,1,1,2,1,1,1.0,2.0,1.0
5.2822,1,1,SIB,4,1,1,3,4,1,1,1,1,1,1.0,3.0,1.0
6.6438,1,1,EUR,4,5,1,3,3,1,1,1,4,4,3.0,3.0,2.0
2.9205,1,0,DRX,4,0,1,4,5,1,1,1,1,1,1.0,0.0,1.0
2.0658,1,0,EUR,4,5,1,3,3,1,1,1,3,3,3.0,0.0,1.0
5.9479,1,1,DRX,2,1,1,5,5,1,1,2,2,2,1.0,0.0,1.0
5.0219,1,1,DRX,2,1,1,4,3,1,1,2,2,2,1.0,0.0,1.0
4.0192,1,1,DRX,2,1,1,5,5,1,1,1,1,2,1.0,0.0,1.0
2.1945,1,1,MCO,3,2,0,2,5,1,1,2,3,3,3.0,3.0,1.0
3.6932,1,1,DRX,2,1,1,5,5,1,1,4,1,1,1.0,0.0,1.0
3.2932,1,1,SBI,4,0,1,4,4,1,1,1,2,1,3.0,0.0,1.0
0.6301,1,0,SIB,5,4,0,4,5,1,1,1,1,2,2.0,0.0,1.0
2.4959,1,1,SIB,4,2,0,4,5,1,1,3,1,1,3.0,0.0,1.0
9.2466,1,1,BUR,4,1,1,4,4,1,1,2,3,3,3.0,0.0,1.0
8.9041,1,1,BUR,4,1,1,4,5,1,1,2,1,1,3.0,4.0,1.0
3.1479,2,1,ABY,5,2,0,4,4,1,1,1,2,2,3.0,0.0,1.0
1.3151,1,1,other,4,2,1,4,4,1,1,1,4,4,3.0,2.0,1.0
1.1699,2,1,BEN,4,5,0,4,4,1,2,1,2,2,3.0,0.0,1.0
5.9233,1,1,ABY,3,4,1,3,4,1,1,1,2,2,1.0,0.0,1.0
5.8438,1,0,PER,5,5,0,3,5,1,1,3,1,1,1.0,0.0,1.0
3.4493,1,1,ABY,4,0,1,4,5,1,1,1,1,1,2.0,2.0,2.0
5.9096,2,1,CRX,4,1,1,3,4,1,1,3,1,1,1.0,3.0,1.0
7.1671,2,1,PER,6,1,1,4,4,1,2,3,1,1,4.0,0.0,1.0
9.2274,2,1,ABY,5,1,1,5,5,1,1,1,1,1,1.0,0.0,1.0
7.4658,2,1,EUR,6,0,1,3,5,1,1,1,1,2,3.0,0.0,1.0
3.6575,2,1,EUR,4,0,0,3,5,1,1,1,1,1,1.0,4.0,1.0
1.0795,2,1,MCO,4,1,0,4,3,1,1,1,1,2,3.0,5.0,1.0
1.8137,2,1,EUR,5,0,0,4,3,1,1,1,2,2,1.0,0.0,1.0
5.8466,1,0,SIB,4,5,1,4,5,1,1,1,2,1,3.0,0.0,1.0
1.9781,1,1,ORI,4,0,1,3,5,1,1,1,2,1,1.0,0.0,1.0
5.8466,1,1,SIB,4,5,1,4,5,1,1,1,2,1,3.0,0.0,1.0
9.674,1,1,HCS,3,0,0,3,5,1,2,4,2,2,3.0,4.0,1.0
2.0712,1,1,ORI,5,1,1,4,5,1,1,2,3,3,3.0,1.0,1.0
4.0329,1,1,ORI,5,1,1,3,5,1,1,1,1,1,1.0,0.0,1.0
6.5644,2,1,ORI,4,1,1,4,4,1,1,1,2,2,1.0,0.0,1.0
5.8164,2,1,BUR,8,3,1,3,3,3,2,2,2,2,1.0,0.0,2.0
5.1068,2,1,ORI,6,1,1,4,5,1,1,1,2,1,2.0,0.0,1.0
13.2767,2,1,ABY,5,4,1,3,5,1,1,1,1,1,1.0,0.0,1.0
1.1123,2,0,ORI,4,0,1,5,5,2,1,2,2,2,3.0,5.0,1.0
2.1068,2,1,HCS,1,0,1,3,2,1,1,2,5,5,3.0,0.0,3.0
1.5041,2,1,RAG,8,1,1,5,4,1,1,1,2,2,2.0,0.0,1.0
4.674,2,1,ORI,8,0,1,3,1,1,1,1,3,3,1.0,0.0,1.0
7.6384,1,1,HCS,4,5,0,4,3,2,2,3,2,2,1.0,0.0,1.0
5.8027,1,1,ORI,4,1,1,4,4,1,1,1,1,2,3.0,0.0,1.0
5.1014,2,1,PER,8,1,1,4,5,1,1,1,2,2,2.0,3.0,1.0
5.2384,2,1,ORI,4,1,1,3,4,1,1,2,2,2,3.0,0.0,1.0
6.6137,2,1,PER,4,1,1,4,5,1,1,2,1,1,3.0,0.0,1.0
2.1014,2,1,ORI,4,1,1,4,5,2,1,3,2,1,4.0,2.0,1.0
2.6,2,1,BEN,6,1,1,5,3,1,1,1,3,2,3.0,5.0,1.0
3.463,2,1,PER,5,1,1,3,5,2,2,3,2,1,2.0,4.0,2.0
4.6493,2,1,HCS,4,0,1,4,5,1,1,1,3,1,4.0,0.0,1.0
4.0192,1,1,RAG,4,1,1,3,3,2,2,3,3,3,3.0,0.0,1.0
1.9973,1,1,HCS,3,1,1,4,5,1,1,1,1,1,3.0,0.0,1.0
3.4575,2,1,EUR,2,4,1,4,4,1,1,2,2,3,1.0,0.0,1.0
4.7397,2,1,BEN,4,4,1,4,3,2,1,2,2,2,3.0,0.0,1.0
6.2575,1,1,BEN,4,4,1,4,4,1,1,2,1,1,2.0,0.0,1.0
0.4192,1,0,SIB,3,2,1,4,5,1,1,1,1,1,3.0,0.0,1.0
1.9699,1,1,BUR,4,3,1,4,4,1,1,1,1,1,1.0,0.0,1.0
3.5644,1,1,HCS,1,5,1,5,4,1,1,2,3,3,4.0,1.0,1.0
4.7534,1,1,HCS,4,5,1,4,4,1,1,1,2,2,4.0,0.0,1.0
1.8137,1,1,HCS,4,5,0,4,3,1,1,1,4,3,4.0,2.0,1.0
2.6521,2,0,CRX,4,1,1,4,4,1,2,3,2,2,1.0,0.0,1.0
7.5836,2,1,HCS,4,5,1,3,3,1,2,2,4,4,3.0,5.0,1.0
1.0986,2,1,ORI,4,2,1,5,5,1,1,1,1,1,3.0,1.0,1.0
3.6301,2,1,HCS,4,5,1,3,5,1,1,4,3,2,2.0,0.0,1.0
5.5616,2,1,BEN,4,4,1,3,4,1,1,1,2,2,1.0,0.0,1.0
2.5452,1,1,HCS,4,5,1,4,5,1,1,2,2,2,2.0,0.0,1.0
10.8329,1,1,ABY,4,1,1,3,5,1,1,1,1,1,2.0,0.0,1.0
2.5452,1,1,HCS,4,5,1,4,3,1,1,2,2,2,2.0,3.0,1.0
10.8329,2,1,ABY,4,2,1,3,5,1,1,1,1,1,1.0,0.0,1.0
3.4685,1,1,PER,4,1,0,3,1,1,1,2,3,3,2.0,0.0,1.0
1.8082,1,1,ORI,5,2,1,5,5,1,2,1,2,2,1.0,0.0,1.0
16.8384,2,1,HCS,2,5,1,2,5,1,1,1,1,1,1.0,0.0,1.0
4.7288,2,1,RUS,4,0,1,3,4,1,1,1,2,2,2.0,0.0,1.0
5.4411,1,1,RUS,4,0,1,3,4,1,1,1,2,2,2.0,0.0,1.0
5.4411,1,1,RUS,4,0,1,3,5,1,1,1,2,2,2.0,0.0,1.0
0.9808,2,1,ABY,4,0,1,4,4,1,1,1,1,2,2.0,4.0,1.0
2.8,2,1,ABY,4,0,1,4,4,1,1,1,1,2,2.0,0.0,1.0
4.8603,1,1,other,4,1,1,4,4,1,1,1,3,3,1.0,0.0,1.0
8.7808,1,1,HCS,1,1,1,3,5,1,1,1,3,2,2.0,0.0,1.0
10.0411,1,0,SIB,5,1,1,3,5,1,1,1,1,1,1.0,0.0,1.0
5.6548,2,1,HCS,2,3,1,4,4,2,1,2,2,1,1.0,0.0,2.0
5.4603,2,1,BUR,5,1,1,4,5,1,1,2,2,1,2.0,5.0,1.0
15.9808,2,1,PER,4,1,1,3,5,1,1,1,1,1,3.0,2.0,1.0
4.2822,2,1,BUR,8,1,0,4,3,1,1,1,1,1,1.0,5.0,1.0
3.6932,2,1,EUR,4,1,1,2,5,1,1,1,1,1,1.0,0.0,1.0
1.9123,2,1,EUR,8,1,1,3,2,1,1,1,1,1,1.0,3.0,1.0
3.263,2,0,EUR,4,1,1,4,3,1,1,1,3,2,1.0,0.0,1.0
5.1945,2,1,other,4,1,0,3,2,2,2,5,3,4,3.0,3.0,0.0
3.3644,1,1,HCS,4,4,1,3,4,1,1,3,5,5,3.0,1.0,1.0
1.3315,2,1,EUR,8,1,1,4,3,1,1,1,3,3,1.0,4.0,1.0
12.6685,1,1,HCS,1,4,1,3,4,1,2,2,2,3,2.0,1.0,1.0
5.7315,1,1,ORI,4,1,1,4,5,1,1,1,1,1,1.0,0.0,1.0
0.8164,2,0,HCS,2,1,1,5,5,1,1,2,4,5,3.0,3.0,1.0
16.0329,1,1,HCS,5,5,0,3,3,1,1,3,2,4,1.0,0.0,1.0
6.4548,2,1,BUR,4,1,0,3,3,1,1,1,1,1,1.0,0.0,1.0
3.7178,2,1,EUR,4,3,1,3,3,1,1,1,3,4,2.0,0.0,1.0
0.6466,2,0,HCS,2,1,1,5,4,1,1,1,2,2,3.0,0.0,1.0
2.6,2,1,ABY,5,1,1,5,4,1,1,2,2,2,3.0,0.0,1.0
2.7973,2,1,other,5,1,1,3,4,1,2,2,2,1,2.0,0.0,2.0
1.8548,1,1,HCS,4,2,1,5,5,1,1,1,2,2,1.0,0.0,1.0
1.1726,2,1,ORI,4,1,1,3,5,1,1,1,4,2,4.0,2.0,1.0
1.0986,2,1,SBI,4,1,1,3,3,1,1,1,2,1,3.0,1.0,1.0
3.1507,2,1,ORI,4,3,1,4,4,1,1,2,3,1,3.0,2.0,1.0
5.0712,2,1,SIB,4,3,1,3,5,1,1,1,2,1,1.0,4.0,1.0
1.7315,2,0,SIB,4,3,1,3,3,1,1,1,3,3,1.0,0.0,1.0
3.137,2,1,BEN,4,5,0,5,3,1,1,4,4,4,4.0,0.0,1.0
3.2521,2,1,HCS,5,1,0,4,3,1,1,4,3,3,2.0,0.0,1.0
8.8274,2,1,PER,4,5,0,3,3,1,1,1,2,2,3.0,0.0,1.0
14.6438,1,1,PER,6,3,1,3,4,1,1,2,2,2,2.0,0.0,1.0
9.2438,2,1,PER,4,3,1,4,4,2,1,2,2,2,1.0,1.0,1.0
4.8795,1,1,PER,4,3,1,4,4,1,1,2,2,1,1.0,0.0,3.0
4.3781,2,1,ORI,4,4,1,5,5,1,1,3,1,1,1.0,5.0,2.0
10.7808,2,1,EUR,5,4,1,3,3,1,1,2,2,1,1.0,0.0,1.0
5.5342,1,1,EUR,4,5,1,3,3,1,1,1,3,3,4.0,4.0,1.0
4.5616,1,0,PER,5,1,1,2,2,1,1,2,2,2,2.0,0.0,1.0
4.4603,1,1,PER,5,1,1,3,3,1,1,1,3,3,1.0,0.0,1.0
2.9068,1,1,PER,5,1,1,5,5,1,1,1,1,1,2.0,3.0,1.0
9.2164,1,1,ABY,5,5,1,5,5,1,1,1,2,1,1.0,0.0,1.0
2.0164,1,1,TUV,4,3,1,5,4,1,2,3,3,4,1.0,5.0,1.0
14.4877,2,1,HCS,4,0,1,4,3,1,1,4,3,3,3.0,1.0,1.0
1.5699,1,1,HCS,4,0,1,5,5,1,1,1,3,3,2.0,1.0,1.0
2.537,1,1,PER,5,1,1,3,3,1,1,1,1,1,1.0,0.0,1.0
2.4466,1,1,HCS,4,0,1,3,3,1,1,2,3,4,3.0,0.0,1.0
15.8,1,1,TUV,3,1,0,3,3,2,1,5,2,1,3.0,4.0,1.0
3.5808,2,0,EUR,8,4,1,4,3,1,1,1,2,3,1.0,0.0,1.0
3.7918,1,0,other,5,4,1,3,4,1,1,2,2,1,1.0,2.0,1.0
7.1781,2,1,BUR,7,1,0,4,4,1,1,1,1,1,1.0,0.0,1.0
5.9644,2,1,BUR,4,1,1,5,4,1,1,2,2,1,1.0,0.0,1.0
5.3123,1,1,other,4,4,1,3,3,1,1,1,2,3,1.0,0.0,1.0
1.6356,2,1,BRI,5,3,0,3,3,1,1,3,5,5,3.0,0.0,2.0
2.0877,1,1,BEN,5,5,1,5,5,1,1,1,3,4,3.0,2.0,1.0
1.0301,1,0,SIB,4,5,1,3,5,1,1,2,2,2,3.0,2.0,1.0
0.7507,1,0,SIB,1,5,1,4,4,1,2,2,1,1,3.0,2.0,1.0
8.8055,1,1,PER,4,2,1,3,4,1,1,1,2,3,2.0,3.0,2.0
6.2356,2,1,SBI,4,4,1,4,5,1,1,1,3,3,2.0,0.0,1.0
1.8932,1,1,TUV,5,0,1,4,5,1,1,2,1,1,1.0,3.0,2.0
1.0795,2,0,TUV,4,5,1,5,5,2,1,2,5,5,5.0,5.0,0.0
4.7945,1,1,TUV,4,0,1,3,1,1,1,2,1,1,1.0,4.0,1.0
1.5753,2,0,TUV,8,1,1,5,5,1,1,1,2,2,2.0,0.0,1.0
1.0795,2,0,TUV,8,5,1,5,5,2,2,2,3,2,1.0,2.0,1.0
2.4685,1,1,SIB,4,5,1,3,5,1,1,3,3,1,2.0,0.0,1.0
2.1589,1,1,SIB,4,5,1,4,5,1,1,2,1,2,1.0,0.0,3.0
1.1534,1,0,TUV,4,5,1,4,5,1,1,1,1,1,3.0,0.0,1.0
7.5068,2,1,BEN,4,0,1,4,4,1,1,2,2,1,4.0,0.0,2.0
6.2658,2,1,BEN,4,0,1,4,4,1,1,2,2,1,1.0,0.0,2.0
3.1973,2,1,BUR,4,3,1,5,5,1,2,1,2,1,1.0,0.0,1.0
1.7589,2,1,BUR,8,3,1,4,4,1,1,1,2,1,1.0,0.0,1.0
0.5726,2,0,BUR,8,3,1,4,5,1,1,1,2,1,1.0,0.0,1.0
3.3342,2,1,HCS,4,5,1,4,5,1,1,1,2,1,1.0,0.0,1.0
11.6849,1,1,HCS,1,4,1,3,3,1,1,1,3,4,1.0,0.0,1.0
1.7589,2,1,BUR,5,1,0,4,5,2,2,1,1,1,2.0,0.0,2.0
3.8274,1,1,HCS,3,1,1,4,5,1,1,1,2,3,3.0,0.0,1.0
3.7205,1,1,SBI,5,3,1,3,3,1,1,2,2,2,1.0,0.0,1.0
2.1589,1,1,SBI,5,3,1,4,4,1,1,1,3,2,1.0,0.0,1.0
12.8055,1,1,BUR,8,0,1,3,3,2,1,1,1,1,1.0,0.0,1.0
5.8438,2,1,BUR,3,1,1,4,5,1,1,1,1,1,1.0,2.0,1.0
2.9507,2,1,BUR,3,1,1,4,5,1,1,1,1,1,1.0,1.0,1.0
1.1178,2,1,BUR,4,1,1,3,3,2,1,3,2,3,3.0,0.0,1.0
6.8356,2,1,BUR,3,1,1,3,4,1,1,1,2,1,1.0,1.0,1.0
8.8658,2,1,BUR,3,1,1,3,5,1,1,1,2,1,1.0,2.0,1.0
0.5151,2,0,BUR,4,3,1,4,4,1,1,1,2,2,3.0,0.0,1.0
6.4932,2,0,EUR,8,5,1,3,4,1,1,2,3,3,2.0,0.0,1.0
9.1452,2,1,BUR,4,0,1,3,4,1,1,1,2,2,3.0,0.0,1.0
6.4932,2,1,EUR,8,5,1,5,4,1,1,1,1,1,2.0,0.0,1.0
14.063,1,1,BUR,8,4,1,3,5,1,1,1,2,1,1.0,0.0,1.0
8.0329,2,1,EUR,4,4,1,2,1,1,1,1,3,2,2.0,0.0,1.0
10.5096,2,1,EUR,4,4,1,3,3,1,1,2,5,5,2.0,0.0,1.0
7.137,2,1,BUR,4,5,1,4,5,1,1,3,2,1,1.0,1.0,1.0
1.7945,2,0,EUR,8,5,1,5,5,1,1,1,1,1,2.0,0.0,1.0
3.9014,2,1,BUR,8,5,1,4,5,1,1,2,3,1,1.0,1.0,1.0
1.2192,2,0,BUR,4,5,1,5,5,1,1,1,1,1,1.0,2.0,1.0
0.5178,1,0,BUR,5,0,0,4,5,1,1,1,2,1,1.0,0.0,1.0
4.6932,1,1,HCS,4,5,0,5,5,1,1,2,1,2,2.0,2.0,2.0
10.474,2,1,BUR,4,0,1,3,3,1,1,2,1,1,1.0,0.0,1.0
1.663,1,1,HCS,5,1,1,3,3,1,1,1,4,3,2.0,3.0,1.0
1.3781,2,1,HCS,4,1,1,4,5,1,1,1,2,1,3.0,2.0,1.0
5.6274,1,1,BUR,1,2,1,5,5,1,1,1,1,1,1.0,1.0,1.0
0.7671,1,1,HCS,4,0,1,5,4,1,1,2,4,4,2.0,5.0,1.0
14.0932,2,1,BUR,4,1,1,3,3,1,1,1,1,1,5.0,0.0,1.0
10.6603,2,1,MCO,4,1,1,3,5,1,1,2,4,5,1.0,2.0,1.0
2.1726,2,1,CRX,4,1,1,5,5,1,1,1,3,2,2.0,0.0,1.0
2.0849,2,1,ORI,6,1,1,4,4,1,1,1,1,1,2.0,0.0,1.0
6.4795,1,1,BUR,4,1,1,4,4,1,2,2,2,1,1.0,0.0,1.0
13.0356,2,1,BUR,4,1,1,3,3,1,1,1,1,1,1.0,0.0,1.0
1.0877,2,1,CRX,3,1,1,4,4,1,1,1,1,1,2.0,5.0,2.0
13.0356,2,1,BUR,4,1,1,3,3,1,1,1,1,1,1.0,0.0,1.0
6.9014,2,1,BUR,4,1,0,4,4,1,1,4,1,1,1.0,0.0,1.0
10.7342,2,1,BUR,4,1,1,3,3,1,1,1,2,1,1.0,0.0,1.0
5.7205,2,1,BUR,4,1,1,3,3,1,1,1,4,4,1.0,0.0,1.0
4.8219,1,1,BUR,4,1,1,4,4,1,1,1,1,1,1.0,0.0,1.0
1.263,2,1,ORI,4,1,1,4,4,1,1,1,1,1,2.0,0.0,1.0
9.2,2,1,BUR,4,5,1,4,4,1,1,3,2,2,1.0,0.0,1.0
2.3151,2,1,BUR,4,3,1,4,5,1,1,1,2,1,4.0,0.0,1.0
2.1534,1,1,BUR,4,3,1,3,4,1,1,1,1,1,3.0,5.0,2.0
2.0082,2,1,BUR,8,1,1,4,4,1,1,3,2,2,1.0,0.0,2.0
10.0877,2,1,BUR,7,1,0,3,3,2,1,3,2,2,3.0,2.0,2.0
2.9562,2,1,ABY,5,2,1,4,5,1,1,1,1,1,1.0,4.0,1.0
6.8466,1,1,HCS,3,2,1,3,4,1,1,1,1,1,1.0,0.0,1.0
0.3397,1,0,HCS,4,2,1,4,4,1,1,1,1,1,1.0,0.0,1.0
4.0466,2,1,BUR,4,1,1,5,5,1,1,2,2,2,1.0,0.0,1.0
1.3342,2,1,HCS,1,4,1,5,3,1,1,1,3,3,1.0,4.0,2.0
0.737,1,1,RAG,4,1,0,4,4,1,1,1,2,2,3.0,0.0,1.0
1.8493,2,1,ABY,5,2,1,4,4,1,1,2,2,1,2.0,3.0,1.0
4.2822,2,1,BRI,4,0,1,3,4,3,1,2,2,2,1.0,0.0,1.0
8.126,1,1,EUR,4,4,1,4,4,1,1,2,2,2,1.0,0.0,1.0
2.0137,2,0,SBI,4,1,0,4,4,1,2,1,2,1,3.0,3.0,1.0
1.8712,2,1,HCS,4,2,1,5,4,1,1,1,3,3,1.0,0.0,1.0
12.6384,1,1,HCS,2,1,1,2,3,1,2,3,2,2,2.0,0.0,1.0
11.8877,2,1,HCS,3,0,0,3,3,1,1,4,2,2,1.0,0.0,1.0
1.2164,2,1,other,6,4,1,3,3,1,1,3,3,3,1.0,1.0,1.0
1.3562,2,1,TUV,6,5,1,3,3,1,1,1,4,4,2.0,0.0,1.0
10.8795,2,1,SIB,4,3,1,2,4,1,1,2,2,2,2.0,1.0,1.0
0.4575,2,0,TUV,8,3,1,4,4,1,1,1,2,2,2.0,1.0,1.0
4.1836,2,1,TUV,8,4,1,4,4,1,1,1,3,2,1.0,0.0,1.0
0.7671,2,1,HCS,5,1,1,5,4,1,1,1,2,2,3.0,0.0,1.0
1.6493,1,1,ABY,4,5,1,3,3,1,1,1,2,3,1.0,0.0,1.0
2.5096,1,1,BUR,4,5,1,3,5,1,1,2,1,1,1.0,0.0,1.0
0.4603,1,1,TUV,8,1,1,4,3,1,1,1,3,3,1.0,0.0,1.0
2.0027,1,1,BUR,4,2,1,3,3,1,1,3,3,3,3.0,0.0,1.0
4.8274,2,0,EUR,8,4,1,3,4,1,1,2,1,1,1.0,3.0,1.0
8.474,2,1,ABY,4,5,1,5,5,1,1,2,1,1,1.0,0.0,1.0
6.474,2,1,ABY,4,5,1,3,4,1,1,1,2,2,1.0,0.0,2.0
2.3151,2,1,SBI,4,5,0,4,5,2,2,1,3,2,2.0,1.0,1.0
3.9068,2,1,ABY,8,5,1,3,3,1,1,2,2,2,1.0,2.0,2.0
0.9151,2,1,ABY,8,5,1,5,5,1,1,1,1,2,1.0,0.0,1.0
8.0301,1,1,TUV,4,4,1,3,3,1,1,2,3,2,1.0,0.0,1.0
3.7425,1,1,ABY,8,1,0,3,5,1,1,1,2,2,3.0,0.0,1.0
2.5479,1,1,ABY,8,1,1,3,4,1,1,1,2,2,2.0,0.0,1.0
3.3397,1,1,RAG,4,1,1,1,4,1,1,1,1,1,3.0,2.0,1.0
1.7781,2,1,BEN,6,2,1,3,4,1,1,1,2,2,3.0,0.0,1.0
5.5973,1,1,SIB,4,4,1,3,3,1,1,1,3,2,2.0,0.0,1.0
3.6877,1,1,BEN,5,3,1,5,5,1,2,2,1,1,5.0,4.0,1.0
4.7863,1,1,SIB,4,4,1,3,4,1,1,2,3,2,1.0,0.0,1.0
2.2219,2,0,ABY,5,4,1,4,4,1,1,3,3,2,3.0,4.0,1.0
3.5151,1,1,SIB,4,2,1,4,5,1,1,1,1,1,2.0,0.0,1.0
0.8301,1,0,BRI,4,0,1,3,4,1,1,1,1,1,1.0,0.0,1.0
2.6548,2,1,BRI,4,1,0,2,5,1,1,1,1,1,1.0,1.0,1.0
2.7479,2,1,BRI,4,1,1,2,4,1,1,2,1,1,1.0,0.0,1.0
4.0877,2,1,SIB,4,2,1,3,3,1,1,1,2,2,2.0,4.0,1.0
6.1589,2,1,BRI,4,1,1,2,4,5,1,3,2,5,1.0,0.0,1.0
5.5123,2,1,BRI,4,1,1,1,5,1,1,1,1,1,1.0,0.0,1.0
10.1699,1,1,BRI,4,1,1,3,5,1,1,1,1,1,1.0,3.0,1.0
5.5781,2,1,SIB,4,3,0,4,3,1,1,2,2,2,3.0,0.0,1.0
2.9671,1,1,MCO,5,5,1,5,4,1,1,1,3,4,1.0,0.0,1.0
4.2849,1,1,MCO,4,5,1,5,5,1,1,1,1,1,1.0,0.0,1.0
8.0384,1,1,TUV,4,4,1,3,4,1,1,1,4,5,1.0,0.0,1.0
4.2849,1,1,MCO,4,5,1,5,5,1,1,1,1,1,1.0,5.0,0.0
1.1534,1,0,CRX,5,0,1,4,3,1,1,2,1,1,1.0,0.0,0.0
16.7397,2,1,HCS,1,5,0,3,5,1,2,4,4,4,1.0,0.0,2.0
1.2055,2,1,BEN,5,1,0,5,4,1,1,1,3,4,3.0,4.0,1.0
0.5205,1,1,HCS,4,5,0,5,5,1,1,1,1,2,3.0,3.0,0.0
0.3589,1,0,HCS,3,2,0,5,4,2,1,2,4,3,3.0,5.0,1.0
3.6301,1,1,SIB,4,5,1,4,5,1,1,1,3,4,3.0,0.0,1.0
10.6849,2,1,HCS,4,1,0,2,3,1,2,3,3,2,4.0,1.0,0.0
1.5425,2,0,EUR,4,4,1,4,4,1,1,2,2,2,1.0,0.0,1.0
5.0466,1,1,ABY,4,1,1,3,5,1,1,1,1,1,1.0,0.0,3.0
0.9342,2,0,ABY,8,0,1,4,4,1,1,1,1,1,1.0,0.0,1.0
0.8822,1,0,ABY,6,0,1,4,4,1,1,1,1,1,1.0,0.0,1.0
1.7534,2,0,ABY,5,0,1,4,3,1,1,2,2,2,1.0,0.0,2.0
5.5288,2,1,ABY,5,0,1,4,3,1,1,1,1,1,1.0,5.0,1.0
7.1096,2,1,ABY,8,0,1,3,4,1,1,1,1,1,1.0,0.0,1.0
3.7205,2,1,ABY,8,0,1,4,4,1,1,1,1,1,1.0,0.0,1.0
8.4137,2,1,ABY,5,0,1,3,3,1,1,1,1,1,1.0,0.0,1.0
5.611,2,1,ABY,6,0,1,3,4,1,1,1,1,1,1.0,0.0,2.0
3.7205,2,0,ABY,8,0,1,4,4,1,1,1,1,1,1.0,0.0,1.0
7.6247,2,1,EUR,4,2,0,5,5,1,1,2,2,2,1.0,0.0,1.0
3.1562,2,1,TUV,4,1,1,5,5,1,1,2,2,1,3.0,5.0,1.0
7.7068,2,1,HCS,2,1,1,2,2,3,3,5,3,4,4.0,0.0,2.0
3.9397,2,0,TUV,5,1,1,4,4,2,2,3,2,2,3.0,5.0,0.0
13.7808,2,1,EUR,4,4,1,3,4,1,1,1,2,3,1.0,0.0,1.0
2.7699,2,1,HCS,3,2,0,3,4,1,1,3,1,1,1.0,3.0,1.0
7.6082,2,1,ABY,7,4,1,5,5,1,1,1,2,1,1.0,0.0,1.0
2.2219,2,0,other,4,2,1,4,5,1,1,3,2,2,3.0,6.0,0.0
4.5863,1,1,BUR,4,2,1,4,4,1,1,1,4,1,2.0,0.0,1.0
3.274,2,1,other,4,2,1,4,4,2,1,2,2,4,1.0,6.0,1.0
2.2904,2,1,ABY,3,1,1,5,5,1,1,1,4,4,3.0,2.0,1.0
7.4795,1,1,MCO,4,4,1,3,3,1,1,1,2,3,1.0,0.0,1.0
11.8658,2,1,ABY,4,2,1,5,5,1,1,2,1,1,1.0,0.0,1.0
2.1068,2,1,NFO,8,5,1,4,5,1,1,1,1,1,3.0,3.0,1.0
8.9397,2,1,ABY,4,2,1,5,5,1,1,1,1,1,1.0,0.0,1.0
6.2384,1,1,MCO,6,4,1,4,5,1,1,2,1,1,1.0,0.0,1.0
0.9781,2,0,RAG,4,5,1,4,3,1,1,1,3,2,2.0,0.0,1.0
3.9808,2,1,RUS,4,2,1,3,3,2,1,4,4,3,1.0,0.0,1.0
6.6767,1,1,ABY,6,2,1,5,5,1,1,1,1,1,1.0,0.0,1.0
1.7808,1,1,ABY,4,1,1,4,5,2,1,1,1,1,1.0,0.0,1.0
2.0137,2,0,ORI,4,1,1,4,5,1,1,1,1,1,1.0,0.0,1.0
3.1178,2,1,MCO,5,4,1,4,4,1,1,2,2,2,1.0,0.0,1.0
0.8055,2,0,ORI,8,1,1,4,4,1,1,1,1,1,1.0,1.0,1.0
0.7945,1,1,MCO,5,4,1,3,4,1,1,1,1,1,1.0,0.0,1.0
9.2658,1,1,BEN,4,0,1,3,4,1,1,2,4,5,1.0,0.0,1.0
13.0466,1,1,ORI,2,1,1,3,4,1,1,2,3,2,2.0,0.0,1.0
9.2658,1,1,BEN,4,5,0,3,5,1,1,2,2,2,1.0,0.0,1.0
6.8877,1,1,SIB,4,3,1,3,5,1,5,3,3,2,1.0,0.0,1.0
1.8164,2,1,NFO,5,1,1,3,3,1,1,2,3,2,3.0,3.0,1.0
